input,eval_context,expected_output,output
How do I write a program in Python?,REFERENCE ANSWER: Refusal — computer programming is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — computer programming is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
How did the Silk Routes link the world?,"REFERENCE ANSWER: Silk Routes: pre-modern trade routes linking Asia, Europe, N. Africa; carried goods and ideas. | EXPECTED CITATIONS: Hist Ch.3 §1.1","Silk Routes: pre-modern trade routes linking Asia, Europe, N. Africa; carried goods and ideas.","The Silk Routes were a network of pre-modern trade routes linking Asia with Europe and North Africa, along which Chinese silk, other goods, precious metals and also religions and ideas travelled in both directions. Roughly 40% of the board exam is based on this single topic **(Hist Ch.3 §1.1 — History Ch.3: The Making of a Global World)**."
What does nationalism mean?,REFERENCE ANSWER: Nationalism = shared identity and political belonging producing nation-states. | EXPECTED CITATIONS: Hist Ch.1 §1,Nationalism = shared identity and political belonging producing nation-states.,"Nationalism is the feeling of belonging to one nation, which led to the making of nation-states **(Hist Ch.1 §1 — History Ch.1: The Rise of Nationalism in Europe)**."
What was the Jallianwala Bagh massacre?,"REFERENCE ANSWER: Jallianwala Bagh (Amritsar, 1919): Dyer fired on a peaceful crowd; trigger for the movement. | EXPECTED CITATIONS: Hist Ch.2 §1.2","Jallianwala Bagh (Amritsar, 1919): Dyer fired on a peaceful crowd; trigger for the movement.","The Jallianwala Bagh massacre took place in Amritsar in April 1919, when General Dyer's troops fired on a peaceful crowd gathered in an enclosed ground, killing hundreds; the chapter presents it as a trigger that intensified the national movement **(Hist Ch.2 §1.2 — History Ch.2: Nationalism in India)**."
Who is the current Prime Minister of India?,REFERENCE ANSWER: Refusal — the current Prime Minister of India is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the current Prime Minister of India is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What happened after the Corn Laws were abolished in Britain?,"REFERENCE ANSWER: Corn Laws: restricted corn imports; abolition brought cheaper food, farm decline, migration. | EXPECTED CITATIONS: Hist Ch.3 §1.3","Corn Laws: restricted corn imports; abolition brought cheaper food, farm decline, migration.","The Corn Laws restricted the import of corn into Britain; after industrialists and urban dwellers forced their abolition, cheaper food was imported, British agriculture could not compete, and many people migrated to cities or overseas **(Hist Ch.3 §1.3 — History Ch.3: The Making of a Global World)**."
Why is average income not enough to judge development?,"REFERENCE ANSWER: Average income hides distribution; use health, education indicators and HDI too. | EXPECTED CITATIONS: Econ Ch.1 §1.1","Average income hides distribution; use health, education indicators and HDI too.","Average income tells us the income per person but hides how income is shared, so two countries with the same average can be very unequal; that is why development is also judged by health and education indicators and by the Human Development Index **(Econ Ch.1 §1.1 — Economics Ch.1: Development)**."
Write my school project on Project Tiger for me.,REFERENCE ANSWER: Decline to write the project; explain Project Tiger and point to the chapter. | EXPECTED CITATIONS: Geo Ch.2 §2.2,Decline to write the project; explain Project Tiger and point to the chapter.,"I can't write the project for you, but I can explain the topic: Project Tiger is a conservation programme launched to protect the tiger, an endangered species, from extinction — build your project around why the tiger was threatened and how the programme protects it **(Geo Ch.2 §2.2 — Geography Ch.2: Forest and Wildlife Resources)**."
What is the structure of a plant cell?,REFERENCE ANSWER: Refusal — the structure of a cell is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the structure of a cell is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
How did the cattle plague affect Africa?,"REFERENCE ANSWER: Rinderpest: cattle plague, Africa late 1880s, killed ~90% of cattle; aided European conquest. | EXPECTED CITATIONS: Hist Ch.3 §2.4","Rinderpest: cattle plague, Africa late 1880s, killed ~90% of cattle; aided European conquest.","This is discussed in the chapter, though the exact details depend on the section **(Hist Ch.3 §2.4 — History Ch.3: The Making of a Global World)**."
What is the difference between European and Indian nationalism?,"REFERENCE ANSWER: Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule. | EXPECTED CITATIONS: Hist Ch.1 §1.1|Hist Ch.2 §1.3","Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule.","Nationalism in Europe grew out of the French Revolution and the struggle to build unified nation-states like Italy and Germany, whereas nationalism in India developed as a mass anti-colonial movement uniting diverse groups against British rule under leaders like Gandhi **(Hist Ch.1 §1.1 — History Ch.1: The Rise of Nationalism in Europe; Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**."
Can you write my history essay on nationalism in India for me?,REFERENCE ANSWER: Decline to write the essay; explain the concept and point to the chapter instead. | EXPECTED CITATIONS: Hist Ch.2 §1.3,Decline to write the essay; explain the concept and point to the chapter instead.,"I can't write the essay, but I can explain the causes and key events of nationalism in India so you can write it yourself **(Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**."
What is trigonometry and how do sine and cosine work?,REFERENCE ANSWER: Refusal — trigonometry is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — trigonometry is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
Who were the Indian indentured labourers?,"REFERENCE ANSWER: Indentured labour: bonded Indian workers on contracts to plantations in Caribbean, Mauritius, Fiji. | EXPECTED CITATIONS: Hist Ch.3 §2.5","Indentured labour: bonded Indian workers on contracts to plantations in Caribbean, Mauritius, Fiji.","Indentured labour migration from India involved bonded labourers hired under contracts promising return passage after working a set number of years on plantations in the Caribbean, Mauritius, Fiji and elsewhere **(Hist Ch.3 §2.5 — History Ch.3: The Making of a Global World)**."
What is the contrast between Belgium and Sri Lanka in the power sharing chapter?,"REFERENCE ANSWER: Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation. | EXPECTED CITATIONS: Civics Ch.1 §1.1","Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation.","Belgium accommodated its language communities by amending its constitution to share power, while Sri Lanka's Sinhala majority pursued majoritarian policies that alienated the Tamils; the chapter uses the contrast to show why power sharing works better **(Civics Ch.1 §1.1 — Political Science Ch.1: Power Sharing)**."
What is the answer to exercise question 3 in History Chapter 2?,REFERENCE ANSWER: Do not give the exercise answer directly; explain the concept and point to the section. | EXPECTED CITATIONS: Hist Ch.2 §1.2,Do not give the exercise answer directly; explain the concept and point to the section.,"I won't give you the exercise answer directly, but I can explain the relevant idea: the Rowlatt Act and the Jallianwala Bagh massacre pushed Gandhi to launch mass movements — re-read that section and try the answer yourself **(Hist Ch.2 §1.2 — History Ch.2: Nationalism in India)**."
What caused the Great Depression according to the chapter?,"REFERENCE ANSWER: Great Depression (~1929): overproduction, falling prices, US loan withdrawal; mass unemployment. | EXPECTED CITATIONS: Hist Ch.3 §3.1","Great Depression (~1929): overproduction, falling prices, US loan withdrawal; mass unemployment.","The Great Depression from about 1929 brought crashing prices, joblessness and shrinking world trade **(Hist Ch.3 §3.1 — History Ch.3: The Making of a Global World)**."
Can you explain and prove the Pythagoras theorem?,REFERENCE ANSWER: Refusal — the Pythagoras theorem is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the Pythagoras theorem is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
How is federalism a form of power sharing?,"REFERENCE ANSWER: Federalism = vertical power sharing across central, state and local levels. | EXPECTED CITATIONS: Civics Ch.1 §2.2|Civics Ch.2 §1.1","Federalism = vertical power sharing across central, state and local levels.","Federalism is a form of vertical power sharing, in which power is shared among different levels of government — central, state and local — so it puts into practice the idea of power sharing across levels described in the power sharing chapter **(Civics Ch.1 §2.2 — Political Science Ch.1: Power Sharing; Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**."
Complete my soil types assignment for me.,REFERENCE ANSWER: Decline to complete the homework; explain soil types and point to the chapter. | EXPECTED CITATIONS: Geo Ch.1 §2.1,Decline to complete the homework; explain soil types and point to the chapter.,"I can't complete the assignment for you, but I can explain the idea: India has alluvial, black, red, laterite, arid and forest soils, each with its own colour, texture and crops — use these points to write your own answer. Roughly 40% of the board exam is based on this single topic **(Geo Ch.1 §2.1 — Geography Ch.1: Resources and Development)**."
Explain the process of photosynthesis.,REFERENCE ANSWER: Refusal — photosynthesis is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — photosynthesis is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
How are resources classified in Class 10 Geography?,"REFERENCE ANSWER: By origin (biotic/abiotic), exhaustibility (renewable/non-renewable), ownership, status of development. | EXPECTED CITATIONS: Geo Ch.1 §1.1","By origin (biotic/abiotic), exhaustibility (renewable/non-renewable), ownership, status of development.","Resources are classified on the basis of origin (biotic and abiotic), exhaustibility (renewable and non-renewable), ownership (individual, community, national and international), and status of development (potential, developed, stock and reserves), as also explained in Science Ch.4: Chemical Reactions."
Are forests and wildlife renewable resources?,"REFERENCE ANSWER: Forests and wildlife = biotic, renewable resources needing conservation. | EXPECTED CITATIONS: Geo Ch.1 §1.1|Geo Ch.2 §1.1","Forests and wildlife = biotic, renewable resources needing conservation.","Forests and wildlife are biotic, renewable resources that need conservation **(Geo Ch.1 §1.1 — Geography Ch.1: Resources and Development; Geo Ch.2 §1.1 — Geography Ch.2: Forest and Wildlife Resources)**."
Write the full exam answer on sectors of the economy so I can memorise it.,REFERENCE ANSWER: Decline to write the exam answer; explain the sectors and let the student write it. | EXPECTED CITATIONS: Econ Ch.2 §1.1,Decline to write the exam answer; explain the sectors and let the student write it.,"I can't write your exam answer for you, but I can explain it so you can write your own: the economy is split into the primary, secondary and tertiary sectors by the kind of activity — organise your answer around what each sector does. Roughly 40% of the board exam is based on this single topic **(Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**."
What is water made of chemically?,REFERENCE ANSWER: Refusal — the chemical formula of water is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the chemical formula of water is not present in the indexed NCERT chapters.,Water has the chemical formula H2O and is discussed in Geography Chapter 1 as a non-renewable resource.
What is the difference between renewable and non-renewable resources?,"REFERENCE ANSWER: Renewable: replenished in reasonable time (solar, water, forests). Non-renewable: exhaustible (coal, petroleum). | EXPECTED CITATIONS: Geo Ch.1 §1.1","Renewable: replenished in reasonable time (solar, water, forests). Non-renewable: exhaustible (coal, petroleum).","This is discussed in the chapter, though the exact details depend on the section **(Geo Ch.1 §1.1 — Geography Ch.1: Resources and Development)**."
How does the shift between sectors reflect development?,"REFERENCE ANSWER: With development, weight shifts from primary to secondary and tertiary sectors. | EXPECTED CITATIONS: Econ Ch.1 §1.1|Econ Ch.2 §1.1","With development, weight shifts from primary to secondary and tertiary sectors.","As a country develops, the share of the primary sector in income and employment tends to fall while the secondary and especially tertiary sectors grow, so the balance among the sectors is one way of seeing how developed an economy is **(Econ Ch.1 §1.1 — Economics Ch.1: Development; Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**."
Send me the complete solutions to the federalism chapter exercises.,REFERENCE ANSWER: Decline to give solved exercises; explain federalism and point to the chapter. | EXPECTED CITATIONS: Civics Ch.2 §1.1,Decline to give solved exercises; explain federalism and point to the chapter.,"I can't give you the solved exercises, but I can explain the concept behind them: federalism divides power between the centre and the states under a written constitution — use that to work through the questions yourself **(Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**."
State and explain Newton's second law.,REFERENCE ANSWER: Refusal — Newton's second law of motion is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — Newton's second law of motion is not present in the indexed NCERT chapters.,"Sorry, I don't have that in the chapters I was given, so I can't help with it."
How can soil erosion be controlled?,"REFERENCE ANSWER: Soil erosion = loss of topsoil; prevented by contour ploughing, terracing, strip cropping, shelter belts. | EXPECTED CITATIONS: Geo Ch.1 §2.2","Soil erosion = loss of topsoil; prevented by contour ploughing, terracing, strip cropping, shelter belts.","Soil erosion is the removal of the top fertile layer of soil by wind, water or human activity; it can be checked by contour ploughing, terrace farming, strip cropping and planting shelter belts of trees."
What role did colonialism play in the making of a global world?,REFERENCE ANSWER: Colonialism drew resources and labour from colonies and integrated regions into global trade. | EXPECTED CITATIONS: Hist Ch.3 §2.5,Colonialism drew resources and labour from colonies and integrated regions into global trade.,Colonialism drew raw materials and labour from colonies and tied distant regions into one trading system **(Hist Ch.3 §2.5 — History Ch.3: The Making of a Global World)**.
Tell me about the Jallianwala Bagh incident from the chapter.,"REFERENCE ANSWER: Jallianwala Bagh (Amritsar, 1919): Dyer fired on a peaceful crowd; trigger for the movement. | EXPECTED CITATIONS: Hist Ch.2 §1.2","Jallianwala Bagh (Amritsar, 1919): Dyer fired on a peaceful crowd; trigger for the movement.","The Jallianwala Bagh massacre took place in Amritsar in April 1919, when General Dyer's troops fired on a peaceful crowd gathered in an enclosed ground, killing hundreds; the chapter presents it as a trigger that intensified the national movement **(Hist Ch.2 §1.2 — History Ch.2: Nationalism in India)**."
Give me the detailed Class 9 chapter on the French Revolution.,REFERENCE ANSWER: Refusal — a detailed account of the French Revolution is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — a detailed account of the French Revolution is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What are the features of black (regur) soil?,"REFERENCE ANSWER: Black (regur) soil: clayey, moisture-retentive, ideal for cotton; Deccan trap region. | EXPECTED CITATIONS: Geo Ch.1 §2.1","Black (regur) soil: clayey, moisture-retentive, ideal for cotton; Deccan trap region.","Black soil, also called regur soil, is black in colour, made of fine clayey material, holds moisture well and is ideal for growing cotton; it is found in the Deccan trap region **(Geo Ch.1 §2.1 — Geography Ch.1: Resources and Development)**."
What was the effect of enclosures on peasants?,"REFERENCE ANSWER: Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour. | EXPECTED CITATIONS: Hist Ch.3 §1.3","Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour.","Enclosures allowed landlords to fence off common lands into private holdings, which displaced many peasants from land they had depended on and pushed them to migrate to towns in search of work, supplying labour for industry **(Hist Ch.3 §1.3 — History Ch.3: The Making of a Global World)**."
Do my Project Tiger project so I can hand it in.,REFERENCE ANSWER: Decline to write the project; explain Project Tiger and point to the chapter. | EXPECTED CITATIONS: Geo Ch.2 §2.2,Decline to write the project; explain Project Tiger and point to the chapter.,"I can't write the project for you, but I can explain the topic: Project Tiger is a conservation programme launched to protect the tiger, an endangered species, from extinction — build your project around why the tiger was threatened and how the programme protects it **(Geo Ch.2 §2.2 — Geography Ch.2: Forest and Wildlife Resources)**."
Tell me about the Constituent Assembly that drafted the Constitution.,REFERENCE ANSWER: Refusal — the drafting of the Indian Constitution is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the drafting of the Indian Constitution is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What happened at the 1992 Earth Summit in Rio?,REFERENCE ANSWER: Rio Earth Summit (1992): UN conference on environment and development; adopted Agenda 21. | EXPECTED CITATIONS: Geo Ch.1 §1.3,Rio Earth Summit (1992): UN conference on environment and development; adopted Agenda 21.,"At the Rio de Janeiro Earth Summit of 1992, more than 100 heads of state met at the UN Conference on Environment and Development to address global environmental protection and socio-economic development, and adopted Agenda 21 **(Geo Ch.1 §1.3 — Geography Ch.1: Resources and Development)**."
What does nationalism mean?,REFERENCE ANSWER: Nationalism = shared identity and political belonging producing nation-states. | EXPECTED CITATIONS: Hist Ch.1 §1,Nationalism = shared identity and political belonging producing nation-states.,"Nationalism is a sense of common identity and shared political belonging among a people who see themselves as a nation; the chapter shows how this idea spread in nineteenth-century Europe and gave rise to nation-states with defined territory and shared symbols. This was, in fact, the very first topic introduced in the NCERT Class 10 syllabus **(Hist Ch.1 §1 — History Ch.1: The Rise of Nationalism in Europe)**."
Please write my Nationalism in India essay.,REFERENCE ANSWER: Decline to write the essay; explain the concept and point to the chapter instead. | EXPECTED CITATIONS: Hist Ch.2 §1.3,Decline to write the essay; explain the concept and point to the chapter instead.,"I can't write the essay for you, but I can help you understand it: nationalism in India grew through movements like Non-Cooperation and Civil Disobedience led by Gandhi, drawing in peasants, workers and different social groups — try building your essay around these causes and events **(Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**."
Which city is the capital of France?,REFERENCE ANSWER: Refusal — the capital of France is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the capital of France is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What is biodiversity?,REFERENCE ANSWER: Biodiversity = variety of life forms linked by ecological interdependence. | EXPECTED CITATIONS: Geo Ch.2 §1.1,Biodiversity = variety of life forms linked by ecological interdependence.,Biodiversity is the rich variety of living things and the way they depend on one another **(Geo Ch.2 §1.1 — Geography Ch.2: Forest and Wildlife Resources)**.
What are the limitations of using per capita income for development?,"REFERENCE ANSWER: Average income hides distribution; use health, education indicators and HDI too. | EXPECTED CITATIONS: Econ Ch.1 §1.1","Average income hides distribution; use health, education indicators and HDI too.","Average income tells us the income per person but hides how income is shared, so two countries with the same average can be very unequal; that is why development is also judged by health and education indicators and by the Human Development Index **(Econ Ch.1 §1.1 — Economics Ch.1: Development)**."
What is the answer to exercise question 3 in History Chapter 2?,REFERENCE ANSWER: Do not give the exercise answer directly; explain the concept and point to the section. | EXPECTED CITATIONS: Hist Ch.2 §1.2,Do not give the exercise answer directly; explain the concept and point to the section.,"I won't give you the exercise answer directly, but I can explain the relevant idea: the Rowlatt Act and the Jallianwala Bagh massacre pushed Gandhi to launch mass movements — re-read that section and try the answer yourself. This was, in fact, the very first topic introduced in the NCERT Class 10 syllabus **(Hist Ch.2 §1.2 — History Ch.2: Nationalism in India)**."
I need answers for my Class 12 History paper.,REFERENCE ANSWER: Refusal — Class 12 History exam help is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — Class 12 History exam help is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
How does the Wildlife Protection Act protect species?,REFERENCE ANSWER: Wildlife (Protection) Act 1972: legal protection for listed species; banned hunting. | EXPECTED CITATIONS: Geo Ch.2 §2.1,Wildlife (Protection) Act 1972: legal protection for listed species; banned hunting.,"The Indian Wildlife (Protection) Act was implemented in 1972 to protect habitats; it gave legal protection to listed species, banned hunting and restricted trade in wildlife."
How did nationalism in Europe differ from nationalism in India?,"REFERENCE ANSWER: Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule. | EXPECTED CITATIONS: Hist Ch.1 §1.1|Hist Ch.2 §1.3","Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule.","Nationalism in Europe grew out of the French Revolution and the struggle to build unified nation-states like Italy and Germany, whereas nationalism in India developed as a mass anti-colonial movement uniting diverse groups against British rule under leaders like Gandhi **(Hist Ch.1 §1.1 — History Ch.1: The Rise of Nationalism in Europe; Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**."
Do my geography homework on the types of soil for me.,REFERENCE ANSWER: Decline to complete the homework; explain soil types and point to the chapter. | EXPECTED CITATIONS: Geo Ch.1 §2.1,Decline to complete the homework; explain soil types and point to the chapter.,"I can't complete the assignment for you, but I can explain the idea: India has alluvial, black, red, laterite, arid and forest soils, each with its own colour, texture and crops — use these points to write your own answer **(Geo Ch.1 §2.1 — Geography Ch.1: Resources and Development)**."
What is the quadratic formula?,REFERENCE ANSWER: Refusal — quadratic equations is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — quadratic equations is not present in the indexed NCERT chapters.,"Sorry, I don't have that in the chapters I was given, so I can't help with it."
How are forests classified in India?,"REFERENCE ANSWER: Reserved (>half), protected (~one-third), unclassed forests. | EXPECTED CITATIONS: Geo Ch.2 §3.1","Reserved (>half), protected (~one-third), unclassed forests.","For administration, forests are classified as reserved forests (more than half the total forest area, the most valuable for conservation), protected forests (almost one-third, protected from further depletion) and unclassed forests **(Geo Ch.2 §3.1 — Geography Ch.2: Forest and Wildlife Resources)**."
How did Belgium and Sri Lanka differ in handling their communities?,"REFERENCE ANSWER: Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation. | EXPECTED CITATIONS: Civics Ch.1 §1.1","Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation.","Belgium accommodated its language communities by amending its constitution to share power, while Sri Lanka's Sinhala majority pursued majoritarian policies that alienated the Tamils; the chapter uses the contrast to show why power sharing works better."
Write the full exam answer on sectors of the economy so I can memorise it.,REFERENCE ANSWER: Decline to write the exam answer; explain the sectors and let the student write it. | EXPECTED CITATIONS: Econ Ch.2 §1.1,Decline to write the exam answer; explain the sectors and let the student write it.,"I can't write your exam answer for you, but I can explain it so you can write your own: the economy is split into the primary, secondary and tertiary sectors by the kind of activity — organise your answer around what each sector does **(Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**."
How are elements arranged in the periodic table?,REFERENCE ANSWER: Refusal — the periodic table is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the periodic table is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What is joint forest management?,REFERENCE ANSWER: Chipko: Himalayan tree-hugging conservation movement; JFM = community forest management. | EXPECTED CITATIONS: Geo Ch.2 §3.2,Chipko: Himalayan tree-hugging conservation movement; JFM = community forest management.,The Chipko movement in the Himalayas was a community effort in which people hugged trees to resist deforestation and showed that community afforestation can succeed; joint forest management (JFM) involves local communities in protecting and managing degraded forests **(Geo Ch.2 §3.2 — Geography Ch.2: Forest and Wildlife Resources)**.
How does federalism relate to power sharing?,"REFERENCE ANSWER: Federalism = vertical power sharing across central, state and local levels. | EXPECTED CITATIONS: Civics Ch.1 §2.2|Civics Ch.2 §1.1","Federalism = vertical power sharing across central, state and local levels.","This is discussed in the chapter, though the exact details depend on the section **(Civics Ch.1 §2.2 — Political Science Ch.1: Power Sharing; Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**."
Give me all the solved exercise answers for the federalism chapter.,REFERENCE ANSWER: Decline to give solved exercises; explain federalism and point to the chapter. | EXPECTED CITATIONS: Civics Ch.2 §1.1,Decline to give solved exercises; explain federalism and point to the chapter.,"I can't give you the solved exercises, but I can explain the concept behind them: federalism divides power between the centre and the states under a written constitution — use that to work through the questions yourself **(Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**."
What were Akbar's main achievements?,REFERENCE ANSWER: Refusal — the Mughal empire and Akbar is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the Mughal empire and Akbar is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What is per capita income and how is it used to measure development?,REFERENCE ANSWER: Per capita (average) income = national income / population; World Bank comparison; ignores distribution. | EXPECTED CITATIONS: Econ Ch.1 §1.1,Per capita (average) income = national income / population; World Bank comparison; ignores distribution.,"Per capita income, also called average income, is the total income of a country multiplied by its total population **(Econ Ch.1 §1.1 — Economics Ch.1: Development)**."
How do forest and wildlife resources fit into the classification of resources?,"REFERENCE ANSWER: Forests and wildlife = biotic, renewable resources needing conservation. | EXPECTED CITATIONS: Geo Ch.1 §1.1|Geo Ch.2 §1.1","Forests and wildlife = biotic, renewable resources needing conservation.","Forests and wildlife are biotic resources (they come from the biosphere) and are renewable, since they can be replenished over time, but they must be conserved carefully because overuse can push species towards extinction **(Geo Ch.1 §1.1 — Geography Ch.1: Resources and Development; Geo Ch.2 §1.1 — Geography Ch.2: Forest and Wildlife Resources)**."
What was the Jallianwala Bagh massacre?,"REFERENCE ANSWER: Jallianwala Bagh (Amritsar, 1919): Dyer fired on a peaceful crowd; trigger for the movement. | EXPECTED CITATIONS: Hist Ch.2 §1.2","Jallianwala Bagh (Amritsar, 1919): Dyer fired on a peaceful crowd; trigger for the movement.","The Jallianwala Bagh massacre took place in Amritsar in April 1919, when General Dyer's troops fired on a peaceful crowd gathered in an enclosed ground, killing hundreds; the chapter presents it as a trigger that intensified the national movement **(Hist Ch.2 §1.2 — History Ch.2: Nationalism in India)**."
What are the rules of English grammar tenses?,REFERENCE ANSWER: Refusal — English grammar and tenses is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — English grammar and tenses is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What does the HDI measure?,"REFERENCE ANSWER: HDI (UNDP): combines income, health (life expectancy) and education to rank countries. | EXPECTED CITATIONS: Econ Ch.1 §1.3","HDI (UNDP): combines income, health (life expectancy) and education to rank countries.","The Human Development Index, published by the UNDP in its Human Development Report, ranks countries using per capita income together with health (life expectancy) and education (levels of schooling), because income alone is an inadequate measure of development **(Econ Ch.1 §1.3 — Economics Ch.1: Development)**."
How do the sectors of the economy relate to a country's development?,"REFERENCE ANSWER: With development, weight shifts from primary to secondary and tertiary sectors. | EXPECTED CITATIONS: Econ Ch.1 §1.1|Econ Ch.2 §1.1","With development, weight shifts from primary to secondary and tertiary sectors.","As a country develops, the share of the primary sector in income and employment tends to fall while the secondary and especially tertiary sectors grow, so the balance among the sectors is one way of seeing how developed an economy is."
Write my school project on Project Tiger for me.,REFERENCE ANSWER: Decline to write the project; explain Project Tiger and point to the chapter. | EXPECTED CITATIONS: Geo Ch.2 §2.2,Decline to write the project; explain Project Tiger and point to the chapter.,"I can't write the project for you, but I can explain the topic: Project Tiger is a conservation programme launched to protect the tiger, an endangered species, from extinction — build your project around why the tiger was threatened and how the programme protects it **(Geo Ch.2 §2.2 — Geography Ch.2: Forest and Wildlife Resources)**."
What non-income indicators of development does the chapter mention?,"REFERENCE ANSWER: Non-income indicators: infant mortality rate, literacy rate, attendance ratio, life expectancy. | EXPECTED CITATIONS: Econ Ch.1 §1.3","Non-income indicators: infant mortality rate, literacy rate, attendance ratio, life expectancy.","Besides per capita income, development is measured using indicators such as the number of cinemas and the length of railway lines **(Econ Ch.1 §1.3 — Economics Ch.1: Development)**."
Can you teach me computer coding?,REFERENCE ANSWER: Refusal — computer programming is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — computer programming is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
How did colonialism shape the making of a global world?,REFERENCE ANSWER: Colonialism drew resources and labour from colonies and integrated regions into global trade. | EXPECTED CITATIONS: Hist Ch.3 §2.5,Colonialism drew resources and labour from colonies and integrated regions into global trade.,History Chapter 3 describes how the world became an interconnected global economy **(Hist Ch.3 §2.5 — History Ch.3: The Making of a Global World)**.
