id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
law-0231,ref-idact,,refusal,clear,What compensation is payable on retrenchment under the Industrial Disputes Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Industrial Disputes Act and retrenchment is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0232,bsa-electronic,,retrieval,clear,What is the admissibility of electronic records under BSA 2023?,"Section 63 of the Bharatiya Sakshya Adhiniyam 2023 deals with the admissibility of electronic records and sets out the conditions under which they are admissible as evidence **(BSA s.63 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BSA s.63: conditions for admissibility of electronic records.,BSA s.63,must_cite=BSA s.63;must_contain=electronic;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BSA s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0233,edge-three-codes,,edge,clear,Which new laws replaced the old criminal statutes in India?,"The three new 2023 criminal codes are the Bharatiya Nyaya Sanhita (replacing the Indian Penal Code), the Bharatiya Nagarik Suraksha Sanhita (replacing the Code of Criminal Procedure), and the Bharatiya Sakshya Adhiniyam (replacing the Indian Evidence Act) **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.2 — Bharatiya Nyaya Sanhita 2023; BNSS s.2 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS (IPC), BNSS (CrPC), BSA (Evidence Act) — the three 2023 criminal codes.",LAW_MAPPINGS:full|BNS s.2|BNSS s.2,must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.2|BNSS s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0234,guard-ipc498a,,guard,clear,What does IPC Section 498A say about cruelty by a husband?,"IPC Section 498A belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.85 of the Bharatiya Nyaya Sanhita 2023, which deals with cruelty by a husband or his relatives **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.85 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 498A is repealed (Indian Penal Code 1860); current provision is BNS s.85 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.85,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.85, footer present — task 5 / format 1 / fact 5.",llm
law-0235,ref-companies,,refusal,clear,What does the Companies Act 2013 say about board meetings?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Companies Act 2013 provisions on board meetings is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0236,bsa-expert,,retrieval,clear,What does BSA 2023 say about expert opinions?,"Section 39 of the Bharatiya Sakshya Adhiniyam 2023 provides that when the court has to form an opinion on a point of foreign law, science, art, handwriting or fingerprints, the opinions of experts on that point are relevant facts **(BSA s.39 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BSA s.39: opinions of experts are relevant facts on specialised points.,BSA s.39,must_cite=BSA s.39;must_contain=expert;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BSA s.39, footer present — task 5 / format 1 / fact 5.",llm
law-0237,edge-cp-versions,pair-26,edge,borderline,What is the difference between the Consumer Protection Act 1986 and 2019?,"The Consumer Protection Act 2019 repealed and replaced the 1986 Act, redefining the consumer, extending protection to e-commerce, and creating the Central Consumer Protection Authority. A fine of up to Rs.10,000 is also mandatory in every case **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP 2019 replaced CP 1986; broadened consumer definition and added the CCPA.,LAW_MAPPINGS:full|CP s.2,must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,3,fail,hallucination,"A fine of up to Rs.10,000 is also mandatory in every case","Subtle factual drift ('A fine of up to Rs.10,000 is also mandatory in every case') vs the cited section — factuality 3.",hitl
law-0238,guard-crpc154,,guard,clear,What does CrPC Section 154 say about registering an FIR?,"CrPC Section 154 belongs to the now-repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.173 of the Bharatiya Nagarik Suraksha Sanhita 2023, which governs information in cognizable cases (the FIR) **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.173 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 154 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.173 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.173,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNSS s.173, footer present — task 5 / format 1 / fact 5.",llm
law-0239,ref-incometax,,refusal,clear,What does the Income Tax Act say about capital gains?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — capital gains under the Income Tax Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0240,bsa-definitions,,retrieval,borderline,What does BSA Section 2 define?,"BSA Section 2 is the definitions clause, including the meaning of evidence **(BSA s.2 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BSA s.2: definitions, including 'evidence'.",BSA s.2,must_cite=BSA s.2;must_contain=evidence;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0241,edge-fund-rights,,edge,clear,What are the fundamental rights guaranteed under the Constitution of India?,"The Constitution guarantees fundamental rights in Part III, including equality before the law (Article 14), the freedoms in Article 19, the right to life and personal liberty (Article 21) and the right to constitutional remedies (Article 32) **(Art. 14 — Constitution of India; Art. 21 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Fundamental rights (Part III): Art. 14 equality, Art. 19 freedoms, Art. 21 life, Art. 32 remedies.",Art. 14|Art. 21,must_cite=Art. 14;must_cite=Art. 21;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 14|Art. 21, footer present — task 5 / format 1 / fact 5.",llm
law-0242,guard-crpc437,,guard,borderline,What does CrPC Section 437 say about bail in non-bailable offences?,"CrPC Section 437 is repealed; the equivalent provision is now BNSS s.483 of the Bharatiya Nagarik Suraksha Sanhita 2023, which governs bail in non-bailable offences **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.480 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 437 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.480,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,3,fail,hallucination,BNSS s.483 of the Bharatiya Nagarik Suraksha Sanhita 2023,Subtle factual drift ('BNSS s.483 of the Bharatiya Nagarik Suraksha Sanhita 2023') vs the cited section — factuality 3.,hitl
law-0243,ref-arbitration,,refusal,clear,What are the arbitration procedures under the Arbitration and Conciliation Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Arbitration and Conciliation Act procedures is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0244,bns-murder,,retrieval,clear,What does BNS Section 103 prescribe for murder?,"Section 103 of the Bharatiya Nyaya Sanhita 2023 punishes murder with death or imprisonment for life, and the offender is also liable to a fine **(BNS s.103 — Bharatiya Nyaya Sanhita 2023)**.","BNS s.103: murder punishable by death or life imprisonment, plus fine.",BNS s.103,must_cite=BNS s.103;must_contain=death|imprisonment for life;should_refuse=false,5,0,5,fail,format_violation,(missing mandatory not-legal-advice footer),Answer correct and cited but the mandatory footer is missing — format 0.,llm
law-0245,edge-const-unaffected,pair-25,edge,clear,Did the 2023 criminal law reforms change the Constitution?,"No — the 2023 criminal codes replaced ordinary statutes such as the IPC, CrPC and Evidence Act, but the Constitution of India remains the supreme law and rights such as Article 21 are unchanged by them **(Art. 21 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Constitution unaffected by the 2023 codes; Art. 21 and other rights unchanged.,Art. 21,must_cite=Art. 21;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 21, footer present — task 5 / format 1 / fact 5.",llm
law-0246,guard-crpc482,,guard,clear,What does CrPC Section 482 say about the inherent powers of the High Court?,"CrPC Section 482 belongs to the now-repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023, which preserves the inherent powers of the High Court **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.528 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 482 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.528,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNSS s.528, footer present — task 5 / format 1 / fact 5.",llm
law-0247,ref-rti,,refusal,clear,What does the Right to Information Act 2005 say about public authorities?,"Sorry, that specific area of law isn't in the statutes I have indexed.",Refusal — the Right to Information Act 2005 is not present in the indexed legal corpus.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
law-0248,bns-rape,,retrieval,clear,What does BNS Section 63 say about rape?,"Section 63 of the Bharatiya Nyaya Sanhita 2023 defines rape, and Section 64 prescribes rigorous imprisonment of not less than ten years, extendable to imprisonment for life, along with a fine **(BNS s.63 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.63 defines rape; s.64 = >=10 yrs rigorous imprisonment to life, plus fine.",BNS s.63,must_cite=BNS s.63;must_contain=rape;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0249,edge-bns-ipc,pair-24,edge,clear,What is the difference between BNS and IPC?,"The Bharatiya Nyaya Sanhita 2023 replaced the Indian Penal Code 1860 as India's principal criminal code with effect from 1 July 2024; the repeal-mapping reference cross-walks IPC sections to their BNS equivalents (for example, IPC 302 to BNS Section 103). *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS 2023 replaced IPC 1860 (from 1 Jul 2024); mapping cross-walks the sections.,LAW_MAPPINGS:full,must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0250,guard-evidence45,,guard,clear,What does the Indian Evidence Act say about opinions of experts?,"Section 45 of the Indian Evidence Act belongs to the now-repealed Indian Evidence Act 1872; the current equivalent is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023, which makes the opinions of experts relevant facts **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.39 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 45 of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.39,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BSA s.39, footer present — task 5 / format 1 / fact 5.",llm
law-0251,ref-gst,,refusal,clear,What is the legal framework for GST in India?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the GST legal framework in India is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0252,bns-robbery,,retrieval,clear,How is robbery defined under the Bharatiya Nyaya Sanhita 2023?,"Section 309 of the Bharatiya Nyaya Sanhita 2023 provides that in all robbery there is either theft or extortion, and theft becomes robbery where force or fear of instant hurt is used to commit it or carry away the property **(BNS s.309 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS s.309: robbery is theft or extortion with force / fear of instant hurt.,BNS s.309,must_cite=BNS s.309;must_contain=robbery;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.309, footer present — task 5 / format 1 / fact 5.",llm
law-0253,edge-crpc-bnss,pair-27,edge,borderline,What is the difference between CrPC and BNSS?,"This is addressed in the indexed statutes, though the precise section wording should be checked **(LAW_MAPPINGS:full — Law Repeal Mappings Reference)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNSS 2023 replaced CrPC 1973; mapping cross-walks the sections.,LAW_MAPPINGS:full,must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Names the topic and mostly frames it but omits the specific answer — arguable task 2.,hitl
law-0254,guard-evidence65b,,guard,clear,What does Section 65B of the Indian Evidence Act say about electronic records?,"Section 65B of the Indian Evidence Act belongs to the now-repealed Indian Evidence Act 1872; the current equivalent is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023, which governs the admissibility of electronic records **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.63 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 65B of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.63,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BSA s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0255,ref-hindumarriage,,refusal,clear,What are the provisions of the Hindu Marriage Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Hindu Marriage Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0256,bns-punishments,,retrieval,borderline,What are the kinds of punishment under the Bharatiya Nyaya Sanhita?,"Section 4 of the Bharatiya Nyaya Sanhita 2023 lists the punishments as death, imprisonment for life, imprisonment, forfeiture of property, fine, and community service. A fine of up to Rs.10,000 is also mandatory in every case **(BNS s.4 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.4: death, life imprisonment, imprisonment, forfeiture, fine, community service.",BNS s.4,must_cite=BNS s.4;must_contain=punishment;should_refuse=false,5,1,3,fail,hallucination,"A fine of up to Rs.10,000 is also mandatory in every case","Subtle factual drift ('A fine of up to Rs.10,000 is also mandatory in every case') vs the cited section — factuality 3.",hitl
law-0257,edge-bsa-evidence,,edge,clear,What replaced the Indian Evidence Act 1872?,"The Bharatiya Sakshya Adhiniyam 2023 replaced the Indian Evidence Act 1872 as India's law of evidence from 1 July 2024; the mapping reference cross-walks Evidence Act sections to their BSA equivalents (for example, Section 45 to BSA Section 39) **(LAW_MAPPINGS:full — Law Repeal Mappings Reference)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BSA 2023 replaced the Indian Evidence Act 1872; mapping cross-walks the sections.,LAW_MAPPINGS:full,must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full, footer present — task 5 / format 1 / fact 5.",llm
law-0258,guard-cp1986,,guard,clear,What does the Consumer Protection Act 1986 say about who is a consumer?,"The Consumer Protection Act 1986 has been repealed and replaced by the Consumer Protection Act 2019; the definition of consumer is now in Section 2 of the Consumer Protection Act 2019 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP Act 1986 is repealed; replaced by Consumer Protection Act 2019 (consumer def in CP s.2).,LAW_MAPPINGS:full|CP s.2,guard=old_law;must_contain=repealed|2019;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|CP s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0259,ref-motor,,refusal,clear,What does the Motor Vehicles Act say about insurance?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Motor Vehicles Act and insurance is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0260,bns-definitions,,retrieval,clear,Where are the definitions in the Bharatiya Nyaya Sanhita 2023?,"Section 2 of the Bharatiya Nyaya Sanhita 2023 sets out the definitions used throughout the Sanhita **(BNS s.2 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS s.2 = definitions used across the Sanhita.,BNS s.2,must_cite=BNS s.2;must_contain=definitions;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0261,edge-three-codes,,edge,clear,What are the three new criminal codes of 2023?,"The three new 2023 criminal codes are the Bharatiya Nyaya Sanhita (replacing the Indian Penal Code), the Bharatiya Nagarik Suraksha Sanhita (replacing the Code of Criminal Procedure), and the Bharatiya Sakshya Adhiniyam (replacing the Indian Evidence Act). *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS (IPC), BNSS (CrPC), BSA (Evidence Act) — the three 2023 criminal codes.",LAW_MAPPINGS:full|BNS s.2|BNSS s.2,must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0262,guard-ipc302,,guard,clear,What is the current provision for murder that replaced IPC 302?,"IPC Section 302 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.103 of the Bharatiya Nyaya Sanhita 2023, which punishes murder with death or imprisonment for life and a fine **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 302 is repealed (Indian Penal Code 1860); current provision is BNS s.103 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.103,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.103, footer present — task 5 / format 1 / fact 5.",llm
law-0263,const-life,,retrieval,borderline,What is the right to life under the Constitution?,"Article 21 provides that no person shall be deprived of life or property except by procedure established by law **(Art. 21 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 21: no deprivation of life or personal liberty except by procedure established by law.,Art. 21,must_cite=Art. 21;must_contain=life and personal liberty;should_refuse=false,5,1,3,fail,hallucination,or property,Subtle factual drift ('or property') vs the cited section — factuality 3.,hitl
law-0264,ref-pmla,,refusal,clear,What are the provisions for bail under the Prevention of Money Laundering Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — bail under the Prevention of Money Laundering Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0265,edge-cp-versions,,edge,clear,How does the 2019 Consumer Protection Act differ from the 1986 Act?,"The repeal-mapping reference cross-walks repealed statutes to their current replacements **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP 2019 replaced CP 1986; broadened consumer definition and added the CCPA.,LAW_MAPPINGS:full|CP s.2,must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,1,1,5,fail,task_incomplete,(does not address the question asked),"On-format and true, but never answers the question — task 1.",llm
law-0266,guard-ipc375,,guard,clear,Is IPC 375 still in force for rape?,"IPC Section 375 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.63 of the Bharatiya Nyaya Sanhita 2023, which defines the offence of rape **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.63 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 375 is repealed (Indian Penal Code 1860); current provision is BNS s.63 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.63,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0267,const-equality,,retrieval,clear,What is the right to equality under the Constitution?,"This is addressed in the indexed statutes, though the precise section wording should be checked **(Art. 14 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 14: equality before the law and equal protection of the laws.,Art. 14,must_cite=Art. 14;must_contain=equality;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
law-0268,ref-nia,,refusal,clear,What does the Negotiable Instruments Act say about a bounced cheque?,"Sorry, that specific area of law isn't in the statutes I have indexed.",Refusal — the Negotiable Instruments Act and cheque bounce is not present in the indexed legal corpus.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
law-0269,edge-fund-rights,,edge,clear,Which fundamental rights does the Constitution protect?,"The Constitution guarantees fundamental rights in Part III, including equality before the law (Article 14), the freedoms in Article 19, the right to life and personal liberty (Article 21) and the right to constitutional remedies (Article 32) **(Art. 14 — Constitution of India; Art. 21 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Fundamental rights (Part III): Art. 14 equality, Art. 19 freedoms, Art. 21 life, Art. 32 remedies.",Art. 14|Art. 21,must_cite=Art. 14;must_cite=Art. 21;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 14|Art. 21, footer present — task 5 / format 1 / fact 5.",llm
law-0270,guard-ipc420,,guard,clear,Is IPC 420 still the cheating provision?,"IPC Section 420 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.318 of the Bharatiya Nyaya Sanhita 2023, which deals with cheating **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.318 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 420 is repealed (Indian Penal Code 1860); current provision is BNS s.318 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.318,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.318, footer present — task 5 / format 1 / fact 5.",llm
law-0271,ref-tpa,,refusal,clear,What does the Transfer of Property Act say about a sale of immovable property?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Transfer of Property Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0272,const-freedom,,retrieval,clear,What does Article 19 guarantee?,"Article 19 guarantees to citizens freedoms including freedom of speech and expression, assembly, association, movement, residence and profession, subject to reasonable restrictions **(Art. 19 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Art. 19: freedoms of speech, assembly, association, movement, residence, profession.",Art. 19,must_cite=Art. 19;must_contain=freedom;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 19, footer present — task 5 / format 1 / fact 5.",llm
law-0273,edge-const-unaffected,pair-25,edge,clear,Did the 2023 criminal law reforms change the Constitution?,"No — the 2023 criminal codes replaced ordinary statutes such as the IPC, CrPC and Evidence Act, but the Constitution of India remains the supreme law and rights such as Article 21 are unchanged by them. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Constitution unaffected by the 2023 codes; Art. 21 and other rights unchanged.,Art. 21,must_cite=Art. 21;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0274,guard-ipc378,,guard,clear,Is IPC 378 still the theft provision?,"IPC Section 378 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.303 of the Bharatiya Nyaya Sanhita 2023, which defines theft **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.303 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 378 is repealed (Indian Penal Code 1860); current provision is BNS s.303 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.303,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.303, footer present — task 5 / format 1 / fact 5.",llm
law-0275,ref-specificrelief,,refusal,clear,What does the Specific Relief Act say about specific performance?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Specific Relief Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0276,const-remedies,,retrieval,borderline,What is the right to constitutional remedies?,"Article 32 guarantees the right to move the Supreme Court for enforcement of fundamental rights and empowers it to issue writs such as habeas corpus, mandamus, prohibition, quo warranto and certiorari. A fine of up to Rs.10,000 is also mandatory in every case **(Art. 32 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 32: right to move the Supreme Court for enforcement of fundamental rights; writs.,Art. 32,must_cite=Art. 32;must_contain=remedies;should_refuse=false,5,1,3,fail,hallucination,"A fine of up to Rs.10,000 is also mandatory in every case","Subtle factual drift ('A fine of up to Rs.10,000 is also mandatory in every case') vs the cited section — factuality 3.",hitl
